ip.src;ip.dst;ipv6.src;ipv6.dst;tcp.srcport;tcp.dstport;udp.srcport;udp.dstport;frame.len;tcp.len;udp.length;tcp.flags.syn;tcp.flags.ack;tcp.flags.fin;tcp.flags.reset;tcp.flags.push;tcp.flags.urg;tcp.flags.cwr;tcp.flags.ece
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;33238.0;142.0;0.0;88.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;33848.0;134.0;0.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;33849.0;233.0;0.0;179.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;34079.0;224.0;0.0;170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;34086.0;163.0;0.0;109.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;34317.0;314.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;34329.0;133.0;0.0;79.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;34380.0;161.0;0.0;107.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;34612.0;288.0;0.0;234.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;34803.0;329.0;0.0;275.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;34884.0;134.0;0.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;35360.0;174.0;0.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;35496.0;216.0;0.0;162.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;35677.0;175.0;0.0;121.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;35707.0;150.0;0.0;96.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;35800.0;173.0;0.0;119.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;36117.0;141.0;0.0;87.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;36491.0;310.0;0.0;202.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;36561.0;145.0;0.0;91.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;36598.0;138.0;0.0;84.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;36713.0;133.0;0.0;79.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;36721.0;134.0;0.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;36780.0;396.0;0.0;342.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;36845.0;125.0;0.0;71.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;37528.0;170.0;0.0;116.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;37802.0;158.0;0.0;104.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;37888.0;161.0;0.0;107.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;37908.0;202.0;0.0;148.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;38622.0;173.0;0.0;119.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;39115.0;226.0;0.0;172.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;39535.0;236.0;0.0;182.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;39753.0;134.0;0.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;39758.0;236.0;0.0;182.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;39761.0;252.0;0.0;198.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;39790.0;216.0;0.0;162.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;40457.0;252.0;0.0;198.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;40531.0;150.0;0.0;96.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;40654.0;129.0;0.0;75.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;40745.0;288.0;0.0;234.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;40811.0;176.0;0.0;122.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;41138.0;160.0;0.0;106.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;41227.0;197.0;0.0;143.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;41273.0;161.0;0.0;107.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;41294.0;332.0;0.0;278.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;41456.0;184.0;0.0;130.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;42114.0;134.0;0.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;42261.0;182.0;0.0;128.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;42347.0;132.0;0.0;78.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;42747.0;158.0;0.0;104.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;43000.0;145.0;0.0;91.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;43711.0;288.0;0.0;234.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;43736.0;138.0;0.0;84.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;44694.0;146.0;0.0;92.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;44916.0;158.0;0.0;104.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;44990.0;131.0;0.0;77.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;45272.0;133.0;0.0;79.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;45827.0;155.0;0.0;101.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;45852.0;174.0;0.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;45876.0;145.0;0.0;91.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;45897.0;306.0;0.0;252.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;46099.0;396.0;0.0;342.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;46103.0;156.0;0.0;102.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;46174.0;143.0;0.0;89.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;46298.0;158.0;0.0;104.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;46858.0;216.0;0.0;162.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;46894.0;122.0;0.0;68.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;46971.0;174.0;0.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;47224.0;169.0;0.0;115.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;47239.0;130.0;0.0;76.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;47578.0;137.0;0.0;83.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;47768.0;122.0;0.0;68.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;47972.0;122.0;0.0;68.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;48107.0;134.0;0.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;48363.0;153.0;0.0;99.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;48437.0;133.0;0.0;79.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;49718.0;141.0;0.0;87.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;49924.0;158.0;0.0;104.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;50022.0;136.0;0.0;82.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;50175.0;134.0;0.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;50247.0;150.0;0.0;96.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;50344.0;288.0;0.0;234.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;50359.0;282.0;0.0;228.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;50467.0;332.0;0.0;278.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;50505.0;124.0;0.0;70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;50553.0;166.0;0.0;112.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;51052.0;172.0;0.0;118.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;52246.0;176.0;0.0;122.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;52365.0;163.0;0.0;109.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;52599.0;314.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;52989.0;282.0;0.0;228.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;53006.0;147.0;0.0;93.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;53538.0;138.0;0.0;84.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;53714.0;288.0;0.0;234.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;54565.0;192.0;0.0;138.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;54875.0;161.0;0.0;107.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;55507.0;138.0;0.0;84.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;55590.0;170.0;0.0;116.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;55644.0;148.0;0.0;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;55841.0;161.0;0.0;107.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;56144.0;146.0;0.0;92.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;56175.0;126.0;0.0;72.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;56204.0;126.0;0.0;72.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;56236.0;126.0;0.0;72.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;56348.0;169.0;0.0;115.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;56704.0;138.0;0.0;84.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;57151.0;154.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;57282.0;176.0;0.0;122.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;57414.0;148.0;0.0;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;57682.0;180.0;0.0;126.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;58597.0;136.0;0.0;82.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;58876.0;176.0;0.0;122.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;59112.0;306.0;0.0;252.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;59191.0;157.0;0.0;103.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;59294.0;171.0;0.0;117.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;59378.0;238.0;0.0;184.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;59419.0;172.0;0.0;118.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;2804:14d:1:0:181:213:132:8;2804:14d:4ca6:9cd0:7e0f:6dfb:dc1c:10dc;0.0;0.0;53.0;59888.0;136.0;0.0;82.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
